"id","title","author","genre_sugerido","confianca","assuntos_encontrados"
"7a3868e4-ab70-43e1-8508-36cd535857b7","Antes de Dormir","S.J. Watson","SEM SUGESTÃO","0",""
"3068b74c-afe5-4cb3-9807-e58e9f7ade31","Antes de Dormir","S. J. Watson","SEM SUGESTÃO","0",""
"9e4babb3-58c6-40d6-a680-b26ec7cbafe0","Aristoteles e Dante Descobrem os Segredos do Universo","Benjamin Alire Saenz","SEM SUGESTÃO","0",""
"cba167b4-87f1-42df-ab9f-5699c9b4272e","Armas de Destruicao Matematica","Cathy O Neil","SEM SUGESTÃO","0",""
"d5b6d887-7cc1-4133-8829-517a02a8801d","As Duas Torres","J.R.R. Tolkien","SEM SUGESTÃO","0",""
"154326e0-a3ae-4c31-ac64-6d262f6b189c","As Vantagens de Ser Invisivel","Stephen Chbosky","SEM SUGESTÃO","0",""
"52c89417-a25c-4152-a3c9-499a7d830769","Assassinato no Expresso do Oriente","Agatha Christie","SEM SUGESTÃO","0",""
"05a4f284-9de5-4aa4-a1f5-3bf1dae22dd6","Assim Falou Zaratustra","Friedrich Nietzsche","SEM SUGESTÃO","0",""
"4f7d5a05-8779-483b-ad79-73a4973fb3ae","Ataque dos Titas Vol. 1","Hajime Isayama","SEM SUGESTÃO","0",""
"9174b789-27b9-4dac-b838-ae82fbc76166","Attack on Titan Vol. 1","Hajime Isayama","HQs","3","Giants | Comic books, strips | Good and evil | Comics & graphic novels, manga, science fiction | nyt:graphic-books-and-manga=2021-08-15 | New York Times bestseller | Giants--comic books, strips, etc | Good and evil--comic books, strips, etc | Graphic novels | Horror comic books, strips, etc | Comic books, strips, etc | Comic books, strips, etc--japan | Pz7.7.i74 at 2012 | Pn6790.j34 s53213 2014 | 741.5/952 | Comics & graphic novels, east asian style, manga, science fiction | nyt:manga=2012-07-15"
"1b9436b3-d2c3-423f-acc1-d644e6f005e9","Batman: Ano Um","Frank Miller e David Mazzucchelli","SEM SUGESTÃO","0",""
"b10062fd-d74f-4660-a011-7784fe64f93a","Batman: Ano Um","Frank Miller","SEM SUGESTÃO","0",""
"0a1114b1-56e9-4e62-a51e-b41842336f02","Batman: O Cavaleiro das Trevas","Frank Miller","SEM SUGESTÃO","0",""
"5cfd5516-a07d-4b2b-8fd2-8798056a65b6","Berserk Vol. 1","Kentaro Miura","SEM SUGESTÃO","0",""
"f6ab0fb6-cc9d-4bdf-9969-2185fd050c3f","Bird Box","Josh Malerman","Terror","1","Fiction, horror"
"302c781a-b66b-49f9-85ea-fcd985f0ed79","Blade Runner: Androides Sonham com Ovelhas Eletricas?","Philip K. Dick","SEM SUGESTÃO","0",""
"47b2aee3-e4f0-4bfd-ba7f-678fc36e6ce8","Blankets","Craig Thompson","HQs","3","nyt:paperback_graphic_books=2011-12-10 | New York Times bestseller | Long Now Manual for Civilization | Teenage boys | Families | Brothers | First loves | Catholic boys | Coming of age | Teenage artists | Comic books, strips | Sibling rivalry | Family life | Fiction | Autobiographical graphic novels | Bildungsromans | Graphic novels | Comics & graphic novels, general | Wisconsin, fiction | Family | bildungsroman | first love | Comics & graphic novels, nonfiction, biography & memoir | collectionID:EanesChallenge | Brothers, fiction | Families--comic books, strips, etc | First loves--comic books, strips, etc | Teenage boys--comic books, strips, etc | Coming of age--comic books, strips, etc | Teenage artists--comic books, strips, etc | Sibling rivalry--comic books, strips, etc | Brothers--comic books, strips, etc | Pn6727.t48 b58 2003 | 741.5/973"
"9dc955f2-2fba-4402-84d9-f3893cd1f2f0","Bleach Vol. 1","Tite Kubo","HQs","3","Fiction | Translations into English | Good and evil | Ghosts | Graphic novels | Soul | Comic books, strips | Comics & graphic novels, east asian style, manga, fantasy | Comics & graphic novels, east asian style, manga, science fiction"
"f6477e69-4622-4069-b2d5-8cafaa273dc8","Blue Lock Vol. 1","Muneyuki Kaneshiro","HQs","2","Comics & graphic novels, general"
"4689111c-6b36-4a49-a385-8b41d3433cb4","Brasil: Uma Biografia","Lilia Moritz Schwarcz e Heloisa Murgel Starling","SEM SUGESTÃO","0",""
"20266e26-f7a3-4076-82f3-f6c1203eb4a7","Breves Respostas para Grandes Questoes","Stephen Hawking","SEM SUGESTÃO","0",""
"c3e1d20c-45ce-42fe-a1e6-55a06ffc7a43","Capitaes da Areia","Jorge Amado","SEM SUGESTÃO","0","Brazilian fiction | Social conditions | Runaway children | Orphans | Fiction | Fiction, general | Brazil, fiction | Modern Literature | Translations | Portuguese fiction | Translations into English"
"2cd5911f-70c1-497a-807f-ff7b3f49ad37","Carmilla","Sheridan Le Fanu","Terror","2","English Fantasy fiction | Fantasy fiction, English | Fiction | Lesbians | Vampires | Fiction, horror | Fiction, mystery & detective, general | Austria, fiction | Vampires, fiction | Gothic Fiction | Horror | Ireland, fiction | Vampires--fiction | Pr4879.l7 c3 2013 | 823/.8 | Pr4879.l7 c3 2009 | English fiction | Horror tales | collection:Name | LGBTQ fiction before Stonewall"
"094786f7-83da-4ed3-b6bf-9af47984e1bd","Carrie","Stephen King","Terror","2","occult & supernatural fiction | horror fiction | psychological thrillers | Fiction | Horror | American Horror tales | thriller | Epistolary novel | telekinesis | Menarche | proms | menstruation | telepathy | banned book | Estudiantes de escuelas secundarias | Psicocinética | Psychokinesis | Teenage girls | Social isolation | High school students | Madres e hijas | Mothers and daughters | Ficción | Aislamiento social | Child abuse | Bullying | Supernatural | Horror stories | Fiction, horror | Belonging | FICTION / Horror | FICTION / Occult & Supernatural | FICTION / Thrillers / Psychological | Elèves du secondaire | Romans | Horreur | Psychokinésie | Violence envers les enfants | Good and evil | Revenge | Bullies | English fiction | Translations into Spanish | Escuelas secundarias | Novela | Estudiantes | Abuso de niños | Novela inglés | Traducciones en español | Cuentos populares de terror | Spanish language materials | Estudiantes de escuela secundaria | Psicokinesis | Novela inglesa | Traducciones al español | American literature | Arabic language | White, carrie (fictitious character), fiction | Chamberlain (me. : imaginary place), fiction | Maine, fiction | Large type books | Science Fiction - General | King, Stephen - Prose & Criticism | Fiction - Horror | Classics | Horror - General | Horror & ghost stories | collection:Name"
"b692ac8d-94a0-4ed6-8304-dd13592de646","Cartas a Lucilio","Seneca","SEM SUGESTÃO","0",""
"ec94bcb1-4853-48ca-a93b-6c7b5c329838","Cem Anos de Solidao","Gabriel Garcia Marquez","SEM SUGESTÃO","0",""
"3f08987a-aefb-4fd1-8a24-c521107571fb","Chainsaw Man Vol. 1","Tatsuki Fujimoto","Mangás","1","Literature | nyt:graphic-books-and-manga=2021-04-11 | New York Times bestseller"
"f95b7ec4-eeb9-497d-be9b-31957d1afa63","Cidade dos Ossos","Cassandra Clare","SEM SUGESTÃO","0",""
"c2072aca-4949-404b-b6d7-5b9733a0fa11","Clean Code","Robert C. Martin","Tecnologia","1","Agile software development | Reliability | Computer software | Computer software, development | Coding theory"
"f359f2b9-8d1a-4393-b21f-9f9130f968bc","Comece pelo Porquê","Simon Sinek","SEM SUGESTÃO","0",""
"486225af-b622-4c5e-8159-2c824b76605a","Como Eu Era Antes de Voce","Jojo Moyes","SEM SUGESTÃO","0",""
"5757409f-aee4-470d-a08c-9940640e335d","Como Fazer Amigos e Influenciar Pessoas","Dale Carnegie","Desenvolvimento Pessoal","1","Self-help techniques"
"fb31876c-8139-4566-83a5-805943cfa3d8","Confesse","Colleen Hoover","Romance","1","Man-woman relationships | Artists' studios | Artists | Secrets | Confession | Fiction | Fiction, romance, contemporary | New York Times bestseller | Ateliers d'artiste | Romans, nouvelles | Relations entre hommes et femmes | Artistes | Man-woman relationship | Secrecy"
"96df3be9-bde3-424c-ab18-c2ae678c2914","Confissoes","Santo Agostinho","Filosofia","1","Christianity | Philosophy | Philosophy and religion | Biography"
"82b8774a-5d69-4ad3-872c-a19bdcab9f5f","Contato","Carl Sagan","SEM SUGESTÃO","0",""
"a50227df-e686-497b-9d47-e7defefecfab","Coraline","Neil Gaiman","HQs","3","Fantasy | Paranormal fiction | Juvenile fiction | Graphic novels | Children's literature | Fiction | Hugo Award Winner | Supernatural | award:hugo_award=novella | Horror stories | award:hugo_award=2003 | Comic books, strips | Horror tales | Supernatural -- Juvenile fiction | Young adult fiction | Blind | Books and reading | Young adult literature | Fantasy fiction | Horror fiction | Children's fiction | Supernatural, fiction | Large type books | Children's stories | Littérature fantastique américaine | Comics & graphic novels, horror | Tweens | Children's Books/Ages 9-12 Fiction | collection:Name"
"3d725d54-c42f-4abc-ada7-137ccf928ece","Corte de Espinhos e Rosas","Sarah J. Maas","SEM SUGESTÃO","0",""
"8ea4aa72-b9b3-4adf-b0ac-7ebf2df31da7","Cosmos","Carl Sagan","Ficção Científica","1","Ouvrages de vulgarisation | Astronomie | Astronomy | Popular works | History | Science | Cosmology | Planetary science | Astronomy, popular works | Kosmos | Kosmosforschung | Raumfahrt | Weltall | Kosmologie | Einführung | Tong su du wu | Yu zhou xue | Outer space | Science and civilization"
"03900887-083b-449d-94c0-fce5ec52508f","Crime e Castigo","Fiodor Dostoievski","SEM SUGESTÃO","0",""
"e214e1ed-8075-4272-9ab9-7747f14c8e85","Crítica da Razao Pura","Immanuel Kant","SEM SUGESTÃO","0",""
"7a475dc5-b05a-4a4f-a52f-0dd5f3f11ee9","Daisy Jones & The Six","Taylor Jenkins Reid","SEM SUGESTÃO","0","Musicians, fiction | Fiction, women | Los angeles (calif.), fiction | Man-woman relationships, fiction | Fiction, historical | nyt:combined-print-and-e-book-fiction=2019-03-24 | New York Times bestseller | New York Times reviewed | Women rock musicians | Fiction | FICTION / Contemporary Women | FICTION / Literary | FICTION / Sagas | Nineteen seventies | Rock groups | Man-woman relationships"
"a7a299cb-90f0-41f5-85c1-3df02dd9815c","Dark Matter","Blake Crouch","Suspense","3","Kidnapping | Fiction | Reality | Science Fiction | Psychological | New York Times bestseller | Technological | Suspense | Thrillers | Mystery"
"c1029670-cdaa-4a9e-b6a7-9c36bbb1ef02","De Zero a Um","Peter Thiel","SEM SUGESTÃO","0",""
"12a3520f-8bfd-4a13-8e16-95a250229bd7","Death Note Vol. 1","Tsugumi Ohba","HQs","3","series:death_note | Good and evil | Criminals | Death | Students | Notebooks | Comic books, strips | Fiction | United States | United States. Federal Bureau of Investigation | Fantastique | Bandes dessinées | Mort | Adolescents | Mangas | Comics & graphic novels, east asian style, manga, crime & mystery | Comics & graphic novels, east asian style, manga, fantasy"
"0242f723-ccaa-444c-991f-6b634c6ae173","Deep Work","Cal Newport","Negócios","3","Mental work | Distraction | Success | Cognition | Mental fatigue | BUSINESS & ECONOMICS / Time Management | Labor productivity | Employee motivation | Attention | Distraction (Psychology) | Success in business | Achievement | Commerce | Thinking | Digitalisierung | Aufmerksamkeit | Wettbewerb | Fähigkeit | Erfolg"
"27984d27-6e69-445d-a4f7-48c7da369c73","Demolidor: A Queda de Murdock","Frank Miller","SEM SUGESTÃO","0",""
"03b98f24-f4b2-4576-93e7-cc9654723864","Demon Slayer Vol. 1","Koyoharu Gotouge","SEM SUGESTÃO","0",""
"4be39609-ff6c-45d6-bccc-7664ebb5f990","Designing Data-Intensive Applications","Martin Kleppmann","Tecnologia","2","Development | Web site development | Application software | Database management | Databases | COMPUTERS | Desktop Applications | Project Management software | Application software--development | Tk5105.888 .q44 2017 | 005.276"
"80ba2297-6276-40d1-8106-ec0f92a776e9","Divergente","Veronica Roth","SEM SUGESTÃO","0",""
"4a6647cc-81be-4e92-bd82-171bf487e8a9","Dom Casmurro","Machado de Assis","História","2","Religious | Fiction | Reminiscing in old age | Adultery | Authorship | Catholics | Catholic Church | Latin American literature | History and criticism | General | Brazilian literature | Historical fiction | Brazilian fiction"
"590b0ee1-5a51-4763-9504-f985fda17801","Domain-Driven Design","Eric Evans","Tecnologia","3","Development | Computer software | Object-oriented programming (Computer science) | Computer software, development | Computer software--development | Qa76.76.d47 e82 2004 | 005.1"
"3a10353c-e80a-4037-be10-3f884d8d0b05","Dracula","Bram Stoker","Terror","2","English literature | Fiction | Horror | Horror stories | Horror tales | Monsters | Thriller | Vampires | Vampires in literature | Horror fiction | Irish authors | Epistolary novels | Romanians | British | Psychological fiction | Textbooks for foreign speakers | Readers for new literates | Romania, fiction | England, fiction | Vampires, fiction | Fiction, horror | Dracula, count (fictitious character), fiction | British and irish fiction (fictional works by one author) | Fiction, fantasy, general | Adaptations | Fiction, gothic | Dictionaries | French | German | Spanish | Literature | Stoker, bram, 1847-1912 | Horror tales, history and criticism | Fiction, psychological | Fiction, historical, general | Film and video adaptations | English Horror tales | History and criticism | County Dracula (Fictitious character) | Vampiros | Novela | Dracula (Personaje literario) | 18.05 English literature | Count Dracula (Fictional character) | Fiction, ghost | Literature, study and teaching | Irish fiction | Dracula (Stoker) | Dracula i litteraturen | Dracula (Stoker, Bram) | Literary criticism | Gothic literature | British and irish drama (dramatic works by one author) | Dracula, count (fictitious character), drama | English language, rhetoric | Science fiction, fantasy, horror | Drama | Science fiction | Romans, nouvelles | Classics | Action & adventure | Temples | Legends | Religion | Long Now Manual for Civilization | Criticism and interpretation | Hypnotisme | Roman | Science-fiction | Film adaptations | Sobrenatural | Gothic Art | Fiction, general"
"1b25c5d1-40d9-481f-92f6-d95e918a81ce","Dragon Ball Vol. 1","Akira Toriyama","SEM SUGESTÃO","0","dragon ball"
"3a114031-9ca8-4190-89da-acf8c9243fe4","E Assim que Acaba","Colleen Hoover","SEM SUGESTÃO","0",""
"1c28a13a-f855-4985-b1e1-23a427a8bcf5","E Nao Sobrou Nenhum","Agatha Christie","SEM SUGESTÃO","0",""
"634c5c39-6aa5-4b7c-9109-936d24a6e66f","Elantris","Brandon Sanderson","Fantasia","1","Princes | Blessing and cursing | Fiction | Princesses | City and town life | Fiction, fantasy, epic | FICTION / Fantasy / Epic | Fantasy fiction | Fiction, fantasy, general | Bénédiction et malédiction | Romans, nouvelles | Vie urbaine | Fantasy | Epic | Klątwa | Wojna"
"d0787028-7d74-4532-a650-ec4d5c8b344d","Eleanor & Park","Rainbow Rowell","Romance","2","Love & Romance | Love | JUVENILE FICTION | Teenagers | Fiction | Bullying | First loves | Dating (Social customs) | High schools | Schools | Romance-language fiction | History | Love stories | Young adult fiction, social themes, bullying | Young adult fiction, social themes, physical & emotional abuse | Young adult fiction, romance, contemporary | Romance fiction | American Romance fiction | Teenage literature | JUVENILE FICTION / Love & Romance | nyt:young-adult-hardcover=2015-08-30 | New York Times bestseller | New York Times reviewed | nyt:young-adult=2013-03-31 | Family | friendship | Audiobooks | Ficción juvenil | Escuelas | Noviazgo | Escuelas secundarias | Spanish language materials | Large type books | collectionID:EanesChallenge | Man-woman relationships | Relations entre hommes et femmes | Romans, nouvelles, etc. pour la jeunesse | Amours | Écoles secondaires | Comic books, strips | Siblings | Histoires d'amour | Romans, nouvelles | Écoles | Roman adolescent anglais | Roman d'amour | collectionID:ConroeChallenge | Harcèlement | Différence (philosophie) | Dating | collectionID:bannedbooks"
"3c1c5d56-4aa6-4e14-9cb2-7da9a031ef62","Emma","Jane Austen","Romance","2","Social life and customs | Mate selection | Fiction | Fathers and daughters | open_syllabus_project | Historical Fiction | Female friendship | Young women | Classic Literature | Love stories, English | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Manners and customs | British and irish fiction (fictional works by one author) | England, fiction | Woodhouse, emma (fictitious character), fiction | Young women, fiction | Great britain, social life and customs, fiction | Austen, jane, 1775-1817 | Fathers and daughters, fiction | Fiction, coming of age | Fiction, humorous | Friendship, fiction | English literature | Fiction, romance, general | Large type books | Emma Woodhouse (Fictitious character) | Romance fiction | English fiction | Fiction, humorous, general | FICTION / Classics | FICTION / Historical | FICTION / Literary | Love stories | Humorous fiction | English literature, history and criticism, 19th century | Friendship | England | Courtship | Juvenile fiction | Children's stories | English literature, outlines, syllabi, etc. | Man-woman relationships, fiction | General | Humorous stories | England -- Fiction | Young women -- Fiction | Fathers and daughters -- Fiction | Bildungsromans | Mate selection -- Fiction | Female friendship -- Fiction | Readers | Literature and fiction (general) | Blind, books and reading | English language, juvenile literature | Pères et filles | Romans, nouvelles | Amitié féminine | Choix du conjoint | Jeunes femmes | Romance | Humorous | Zhang pian xiao shuo | Fiction, general | Young women--fiction | Fathers and daughters--fiction | Female friendship--fiction | Pr4034 .e5 2001 | 823/.7 | Austen, jane , 1775-1817 | Woodhouse, emma | Mate selection--fiction | Young women--england--fiction | Pr4034 .e5 2012 | Children's fiction | Classics | Historical | Literary | Contemporary women | English & college success -> english -> fiction | Long Now Manual for Civilization | Otcové a dcery | Přátelství | Zamilovanost | Humoristický román | Upper class | Man-woman relationships | Classes supérieures | Relations entre hommes et femmes | Amours | Mœurs et coutumes | English Love stories | collection:Name | English Romance fiction"
"9993876f-cc3b-460c-ba5a-a18b33082ca0","Empresas Feitas para Vencer","Jim Collins","SEM SUGESTÃO","0",""
"0c18aabf-da77-4fe2-a69a-9faf228a4be8","Encontro com Rama","Arthur C. Clarke","SEM SUGESTÃO","0",""
"57282fb1-366f-4b36-926f-faf998f7d564","Ensaio sobre a Cegueira","Jose Saramago","Ficção Científica","1","Blind | Blindness | Fiction | Modern Literature | Allegories | Psychological fiction | Psychology | Epidemics | Survival | Blind in literature | Violence | Large type books | Novela | Portugal | Dystopian | Literary Fiction | Disease Outbreaks"
"f84c8169-1a25-4d6e-ae35-9b409e6b801b","Entendendo Algoritmos","Aditya Bhargava","SEM SUGESTÃO","0",""
"5485ace8-cde4-42fc-8f49-da917c6a65cb","Entrevista com o Vampiro","Anne Rice","SEM SUGESTÃO","0",""
"4c43b401-2433-4d72-9466-c2cecacdd50d","Eragon","Christopher Paolini","Fantasia","4","Fantasy | Juvenile fiction | Dragons | Magic | Fiction | violence | dwarves | humans | fighting | adventure | war | elves | young adult fiction | Action & Adventure | Fantasy fiction | American Fantasy fiction | Mythical Creatures | Animals | Epic | Youths' writings | nyt:series-books=2008-10-05 | New York Times bestseller | Heather's Pick | Magia | Adventure and adventurers | nyt:series_books=2011-06-11 | Ficción juvenil | Novela fantástica | Science Fiction, Fantasy, & Magic | Fiction - Science Fiction | Fiction - Fantasy | Spanish: Grades 3-4 | Fantasy - General | Fairy Tales & Folklore - General | Fairy Tales & Folklore - Single Title | Reading Level-Grade 7 | Reading Level-Grade 6 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Children's fiction | Dragons, fiction | Spanish language materials | Dragones | Novela juvenil | Adventure and adventurers, fiction | Magic, fiction | Romans, nouvelles, etc. pour la jeunesse | Fantasmes | Young men | Juvenile literature | Roman pour la jeunesse | Science fiction | Juvenile Fantasy | American fiction | Translations into German | German language materials | Phantastische Erzählung | Romans, nouvelles | Écrits de jeunes | Flucht | Bedrohung | Drache | Männliche Jugend | Das Gute | Erwachsenwerden | Das Böse"
"6874c9a9-9623-4829-b846-e3198b3b7e02","Essencialismo","Greg McKeown","SEM SUGESTÃO","0",""
"b0556840-369b-4b26-a92d-0fc6dad500e8","Etica a Nicomaco","Aristoteles","Filosofia","1","Ethics | Early works to 1800"
"a8a286bd-ef55-489d-b85e-9fa8992dc6f1","Eu Sou a Lenda","Richard Matheson","SEM SUGESTÃO","0",""
"3857c85f-81f9-457d-ab3b-7741c889c615","Eu Sou Malala","Malala Yousafzai","SEM SUGESTÃO","0",""
"1cdd0a9c-ea27-4980-a7f8-c98026e8e6fa","Eu, Robo","Isaac Asimov","SEM SUGESTÃO","0",""
"4c78c6f0-db2f-4dbc-a39c-3cdf20927660","Extraordinario","R.J. Palacio","SEM SUGESTÃO","0",""
"eeb9c52e-7164-44d5-ace9-bda2764f16f9","Faça Tempo","Jake Knapp e John Zeratsky","SEM SUGESTÃO","0",""
"551c1ed7-f613-4ef5-8bac-72d1dbb8fc9a","Fahrenheit 451","Ray Bradbury","Ficção Científica","2","Mechanical Hound | girl next door | Long Now Manual for Civilization | Terrorismo estatal | Censura | Novela | Totalitarismo | science fiction | political fiction | satire | Zukunft | State-sponsored terrorism | Totalitarianism | Book burning | Censorship | Fiction | American Science fiction | Fictional Works | Terrorism | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Fiction, dystopian | Fiction, science fiction, general | Fiction, political | Drama | Large type books | American literature | award:retro_hugo | Terrorismo | Totalitarianisms | Bücherverbrennung | Terrorisme d'État | Romans, nouvelles | Totalitarisme | Autodafé de livres | Zhang pian xiao shuo | Education | Language arts | Fiction, horror | Science fiction, american | Book burning--fiction | Censorship--fiction | State-sponsored terrorism--fiction | Totalitarianism--fiction | Ps3503.r167 f3 2012 | 813/.54"
"13295e7c-5da7-4cf7-87e7-d831307c408f","Fangirl","Rainbow Rowell","Romance","1","Authorship | Groupies | Fiction | Fanfiction | College | Fan fiction | YOUNG ADULT FICTION | Girls & Women | Fathers and daughters | Twins | Siblings | Characters and characteristics in literature | Universities and colleges | College freshmen | Self-Esteem & Self-Reliance | Family | College students | Juvenile fiction | Fans (Persons) | Coming of age | Social Themes | Sisters | nyt:young-adult=2013-09-29 | New York Times bestseller | Young adult fiction, school & education, college & university | Young adult fiction, romance, contemporary | Young adult fiction, coming of age | Young adult fiction, loners & outcasts | College freshmen--juvenile fiction | Fans (persons)--juvenile fiction | College students--juvenile fiction | Fan fiction--juvenile fiction | Characters and characteristics in literature--juvenile fiction | Fathers and daughters--juvenile fiction | Authorship--juvenile fiction | Sisters--juvenile fiction | Twins--juvenile fiction | Ps3618.o8755 f36 2013 | 813/.6"
"eadac650-b8c0-491c-821f-52edf310b383","Feitas para Durar","Jim Collins e Jerry I. Porras","SEM SUGESTÃO","0",""
"c61e165a-4c59-410b-b194-3512a9852ddf","Frankenstein","Mary Shelley","Terror","2","Frankenstein (Fictitious character) | Frankenstein's monster (Fictitious character) | Fiction | Victor Frankenstein (Fictitious character) | Scientists | Monsters | Fiction, horror | Frankenstein (fictitious character), fiction | Physicians, fiction | British fiction (fictional works by one author) | Scientists, fiction | Geneva (Switzerland), fiction | Horror stories | Fiction, science fiction, general | Fiction, general | Horror tales | Frankenstein (Shelley, Mary Wollstonecraft) | English fiction | Fiction, gothic | Monsters, fiction | English literature | Shelley, Mary Wollstonecraft, 1797-1851 | English fiction (collections), 19th century | Literature and fiction, horror and ghost stories | Readers | Science fiction, history and criticism | Horror tales, history and criticism | Monstrous | Novela | Horror fiction | British and irish fiction (fictional works by one author) | Fiction, historical, general | English Science fiction | English Horror tales | Scientists in literature | Monsters in literature | Science, experiments, fiction | Reincarnation | Fiction, science fiction, hard science fiction | Switzerland, fiction | Literature and fiction, women authors | Literature, history and criticism | Science fiction | Monstres | Classic science fiction | Horror and supernatural fiction | Classic fiction | Science in literature | Illustration | Gothic fiction | English language, juvenile literature | Frankenstein, Victor (Fictitious character) -- Fiction | Science & technology in literature | Literary styles & movements - fiction | English fiction & prose literature - general & miscellaneous - literary criticism | Horror literature - literary criticism | Shelley, mary wollstonecraft , 1797-1851 | Classics | Horror | Gothic | Mary shelley | Mary wollstonecraft shelley | Women authors | Ya | Young adult | Literature | Madness | Mad | Epistolary fiction | ghost | Drama (dramatic works by one author) | Gothic literature"
"62a4144e-d799-4c9a-af68-d42c4f71217b","Fruits Basket Vol. 1","Natsuki Takaya","SEM SUGESTÃO","0",""
"5ab45964-9c56-47a9-85ed-998f0aa7359a","Fullmetal Alchemist Vol. 1","Hiromu Arakawa","HQs","1","Alchemy | Brothers | Comic books, strips"
"7d2f8526-20bf-44c0-93ee-1c44400b112d","Fun Home","Alison Bechdel","HQs","3","Cartoonists | Graphic novels | Comic books, strips | Closeted gays | Homosexuality | Lesbians | Family relationships | Lesbian cartoonists | Biography | Novela gráfica | Novelas gráficas | Caricaturistas | Muñequitos, tiras cómicas | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Comics & graphic novels, nonfiction, general | Lesbians, biography | LGBTQ biography and memoir | LGBTQ graphic novels | Stonewall Book Awards | Lambda Literary Awards | Lambda Literary Award Winner | nyt:paperback-graphic-books=2012-05-20 | New York Times bestseller | New York Times reviewed | collection:judy_grahn_award=winner | collectionID:TexChallenge2021 | Homosexualität | collectionID:KellerChallenge | Tecknade serier | Family Relations | SOCIAL SCIENCE | Lesbian Studies | Tochter | Comiczeichnerin | Serietecknare | Mishnah | collectionID:bannedbooks | Fathers and daughters | Fiction | collection:israel_fishman_non-fiction_award=winner"
"04805d9c-f6b7-49e0-9d7d-aa404e01aae4","Fundacao","Isaac Asimov","SEM SUGESTÃO","0",""
"a58bd2e7-519f-427b-b520-626545728104","Gabriela, Cravo e Canela","Jorge Amado","Romance","2","Brazilian Love stories | Cuentos de amor brasileños | Ficción | Fiction | Social life and customs | Translations into Russian | Women | Women cooks | Cooks | Love stories | Brazilian Romance fiction | Brazil, fiction | Fiction, general"
"160c67ce-dffd-4904-a292-e28f8cf1b191","Garota Exemplar","Gillian Flynn","SEM SUGESTÃO","0",""
"e9139e19-c3d3-4dfe-aba8-1aa1c68aff45","Good Omens","Neil Gaiman","Fantasia","1","End of the world | Humorous | Fantasy fiction | Fiction | Prophecies | Occult fiction | Witches | Humorous fiction | Apocalypse | Roman | Sorcières | Antichrist | Angels | Fiction, fantasy, contemporary | Fiction, humorous | fantasy | humor | Fiction, fantasy, general | nyt:trade-fiction-paperback=2019-06-23 | New York Times bestseller | New York Times reviewed | Fiction, humorous, general | Fin du monde | Romans, nouvelles | Large type books | Prophéties | Livres en gros caractères | Large print books"
"83269fde-eacd-4b57-80f6-2e34c0a9f967","Grande Sertao: Veredas","Joao Guimaraes Rosa","SEM SUGESTÃO","0",""
"9a2571d1-0137-4e8d-a871-43780f272acf","Guerra e Paz","Lev Tolstoi","SEM SUGESTÃO","0",""
"51297f04-a43b-4a5d-938d-36708aed0e4c","Haikyu!! Vol. 1","Haruichi Furudate","SEM SUGESTÃO","0",""
